Local time,Open,High,Low,Close,Volume
26.04.2021 23:00:00.000 GMT+0200,4189.703,4199.552,4175.164,4187.567,59.5044
27.04.2021 23:00:00.000 GMT+0200,4189.548,4202.464,4181.446,4187.961,61.66310000000001
28.04.2021 23:00:00.000 GMT+0200,4193.367,4219.255,4176.401,4208.552,73.9725
29.04.2021 23:00:00.000 GMT+0200,4208.755,4209.261,4175.446,4189.267,87.9167
30.04.2021 23:00:00.000 GMT+0200,4189.267,4189.267,4189.267,4189.267,0
01.05.2021 23:00:00.000 GMT+0200,4189.267,4189.267,4189.267,4189.267,0
02.05.2021 23:00:00.000 GMT+0200,4192.057,4210.455,4188.301,4190.201,71.85170000000001
03.05.2021 23:00:00.000 GMT+0200,4191.469,4192.764,4127.801,4163.855,119.49199999999999
04.05.2021 23:00:00.000 GMT+0200,4166.551,4187.767,4160.901,4168.867,79.6833
05.05.2021 23:00:00.000 GMT+0200,4166.603,4204.161,4147.654,4202.364,126.43720000000002
06.05.2021 23:00:00.000 GMT+0200,4204.946,4238.452,4199.203,4234.158,87.2262
07.05.2021 23:00:00.000 GMT+0200,4234.158,4234.158,4234.158,4234.158,0
08.05.2021 23:00:00.000 GMT+0200,4234.158,4234.158,4234.158,4234.158,0
09.05.2021 23:00:00.000 GMT+0200,4233.760,4244.867,4185.301,4188.664,90.9048
10.05.2021 23:00:00.000 GMT+0200,4185.652,4192.152,4110.751,4146.849,194.33259999999999
11.05.2021 23:00:00.000 GMT+0200,4146.955,4156.649,4057.246,4062.549,228.30760000000004
12.05.2021 23:00:00.000 GMT+0200,4060.969,4132.155,4035.058,4109.746,227.97549999999998
13.05.2021 23:00:00.000 GMT+0200,4115.349,4183.349,4110.746,4178.746,126.99219999999998
14.05.2021 23:00:00.000 GMT+0200,4178.746,4178.746,4178.746,4178.746,0
15.05.2021 23:00:00.000 GMT+0200,4178.746,4178.746,4178.746,4178.746,0
16.05.2021 23:00:00.000 GMT+0200,4174.267,4183.946,4142.403,4165.852,165.6603
17.05.2021 23:00:00.000 GMT+0200,4164.852,4184.846,4125.901,4128.352,92.77349999999998
